id,name,commune,district,lpro1x,lpro2x,lpro12x,pro1x,pro2x,pro12x,degreeorg,rtlm,alt_mean,distance,towns_mean,roads_mean,border_mean,lon,lat,cat1,cat2,distance_10kmpwALL,distance_sq_10kmpwALL,alt_mean_10kmpwALL,alt_mean_sq2_10kmpwALL,alt_var_10kmpwALL,lat_10kmpwALL,lon_10kmpwALL,alt_var_sq_10kmpwALL,cat12,alt_mean_sq2,alt_var,alt_var_sq,distance_sq,tutsi,cementfloor_hutu,cementfloor_tutsi,literacy_hutu2,literacy_tutsi2,education_hutu2,education_tutsi2,lpop,pop1000,pop_dens,lpop_dens,ltowns_mean,lroads_mean,lborder_mean,facing_N,facing_E,facing_S,facing_W,rtlm_perpop10_ALL,rtlm_perpop_10to20km,rtlm_rtlm10ALL,rtlm_wealthhutu_dm,rtlm_wealthtutsi_dm,rtlm_lithutu2_dm,rtlm_littutsi2_dm,rtlm_eduhutu2_dm,rrwanda_all,RR_distance,RR_distance_sq,R10_distance,R10_distance_sq,rtlm_lpop,rtlm_lpop_dens,rtlm_ltowns_mean,rtlm_lroads_mean,rtlm_lborder_mean,rtlm_facing_E,rtlm_facing_N,rtlm_facing_S,rtlm_alt_mean,rtlm_alt_mean_sq2,rtlm_alt_var,rtlm_alt_var_sq,rtlm_distance,rtlm_distance_sq,rtlm_lat,rtlm_lon,rtlm_tutsi2,cdum1,cdum2,cdum3,cdum4,cdum5,cdum6,cdum7,cdum8,cdum9,cdum10,cdum11,cdum12,cdum13,cdum14,cdum15,cdum16,cdum17,cdum18,cdum19,cdum20,cdum21,cdum22,cdum23,cdum24,cdum25,cdum26,cdum27,cdum28,cdum29,cdum30,cdum31,cdum32,cdum33,cdum34,cdum35,cdum36,cdum37,cdum38,cdum39,cdum40,cdum41,cdum42,cdum43,cdum44,cdum45,cdum46,cdum47,cdum48,cdum49,cdum50,cdum51,cdum52,cdum53,cdum54,cdum55,cdum56,cdum57,cdum58,cdum59,cdum60,cdum61,cdum62,cdum63,cdum64,cdum65,cdum66,cdum67,cdum68,cdum69,cdum70,cdum71,cdum72,cdum73,cdum74,cdum75,cdum76,cdum77,cdum78,cdum79,cdum80,cdum81,cdum82,cdum83,cdum84,cdum85,cdum86,cdum87,cdum88,cdum89,cdum90,cdum91,cdum92,cdum93,cdum94,cdum95,cdum96,cdum97,cdum98,cdum99,cdum100,cdum101,cdum102,cdum103,cdum104,cdum105,cdum106,cdum107,cdum108,cdum109,cdum110,cdum111,cdum112,cdum113,cdum114,cdum115,cdum116,cdum117,cdum118,cdum119,cdum120,cdum121,cdum122,cdum123,cdum124,cdum125,cdum126,cdum127,cdum128
378,MAMBA,Muyaga,GISAGARA,5.0814042,5.4116459,5.9506426,.037130997,.051660515,.088560887,.41775456,0,1.41957,5.954269999999999,21.739,14.2875,3.4927402,491.50299,9726.769,160,223,.37451869,2.2600842,.090301603,.13055664,179.57617,607961.63,30521.646,592229.56,383,2.0151789,2189.4353,4793627,35.453331,.10892308,.076384023,.16101696,49.315067,90.56604,55.43996,66.55172,8.3747072,4.336,381.81784,5.9449434,3.1240816,2.7270355,1.5024627,0,1,0,0,.01280244,.049406767,0,.40125155,.7058481,.1819299,.29807723,.44725487,.667656,28.879888671,834.04797,59.971964843,3596.6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,KABUMBWE,Muyaga,GISAGARA,3.0445225,5.8522024,5.908083,.0044099116,.073078535,.077278458,.054495912,0,1.38857,5.85113,24.523001,17.2729,1.60692,494.77832,9727.061,20,347,.58298802,3.4196012,.14307334,.20475733,289.7485,972866,48957.34,948866.63,367,1.9281265,1492.7097,2228182.3,34.235722,.10892308,.076384023,.16101696,49.315067,90.56604,55.43996,66.55172,8.4684229,4.7620001,304.76996,5.7195573,3.2395799,2.9054191,.95816946,1,0,0,0,.0073843095,.022524456,0,.40125155,.7058481,.1819299,.29807723,.44725487,.55333,31.578017578,997.1712,59.236988281,3509.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,RAMBA,Muyaga,GISAGARA,4.4886365,5.57973,5.866468,.018903993,.056287169,.074978761,.25,0,1.42266,6.2715,19.545,13.2772,3.7836499,489.66501,9723.975,88,264,.32472965,2.0145776,.076784872,.11213566,158.38695,511887.91,25648.879,545241.5,352,2.0239615,2162.1848,4675043,39.331711,.10892308,.076384023,.16101696,49.315067,90.56604,55.43996,66.55172,8.4570189,4.7080002,359.45242,5.884582,3.0226176,2.6586637,1.5652038,0,1,0,0,.019289542,.055686448,0,.40125155,.7058481,.1819299,.29807723,.44725487,.600645,26.114824218,681.98407,63.225628906,3997.4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,MBOGO,Muyaga,GISAGARA,3.1354942,5.3659759,5.4638319,.0047678277,.044361524,.048922058,.093617022,0,1.4199699,6.0065,19.468,11.7543,5.96033,488.35132,9727.125,22,213,.23272517,1.418914,.056343298,.082617529,109.56179,374133.78,18709.314,359219.47,235,2.0163145,2653.239,7039677.5,36.078041,.10892308,.076384023,.16101696,49.315067,90.56604,55.43996,66.55172,8.4813585,4.8239999,282.38766,5.643281,3.0188627,2.5458684,1.9402269,0,1,0,0,.015864737,.062152892,0,.40125155,.7058481,.1819299,.29807723,.44725487,.66749,25.344726562,642.35516,60.842222656,3701.7761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,CURUSI,Mugusa,GISAGARA,4.6913481,6.3189683,6.4967752,.036638655,.18655463,.22285715,.163142,.034168601,1.44989,6.01371,18.964001,8.4713001,9.1374702,485.01468,9728.224,108,554,.2175933,1.3327501,.052953776,.078643896,111.13231,347414.88,17323.477,414152.34,662,2.102181,3467.5024,12023573,36.164707,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.9979992,2.9749999,418.31885,6.0362439,2.9939306,2.2482662,2.3162384,0,1,0,0,.015563885,.061308008,.00053179619,.30541918,-.93772244,.72522163,.29867944,.92099202,.449052,23.219302734,539.13605,60.463027343,3655.7776,.27328044,.20625001,.10229842,.076820113,.079142623,.034168601,0,0,.049540713,.071828581,118.47971,410828.66,.20548005,1.2356975,332.39981,16.572273,.39130619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,GIKONKO,Mugusa,GISAGARA,3.583519,2.8903718,3.9702919,.0089865206,.0044932603,.013230155,.67307693,.033428799,1.48543,6.198169999999999,16.431,8.83813,8.3983898,484.97958,9726.257,35,17,.20782487,1.3039294,.049719006,.074350163,99.457558,324206.28,16157.838,339636.59,52,2.2065022,2696.7146,7272269.5,38.417313,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,8.2955484,4.006,472.3667,6.1577554,2.8582501,2.2862656,2.2405384,1,0,0,0,.021541907,.059715401,.00072012009,.30691293,-.9423086,.72876853,.3001402,.9254964,.606965,22.32903125,498.58563,61.842042968,3824.4382,.27731022,.20584637,.09554787,.076427117,.074898504,0,.033428799,0,.049656142,.073760718,90.147934,243103.23,.20719738,1.2842447,325.13708,16.212286,.38283384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,SANZU,Mugusa,GISAGARA,3.4339871,5.6419072,5.7430034,.012987013,.11813992,.13070801,.096463025,0,1.47955,6.21711,15.985001,6.1568699,11.3624,482.04019,9727.227000000001,30,281,.20353159,1.2917985,.049874701,.077384956,93.819916,313767.59,15522.658,330600.94,311,2.1890683,2593.8242,6727924,38.652458,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.7777925,2.3870001,389.28845,5.9643207,2.8323307,1.9680728,2.5146596,0,1,0,0,.034435812,.05238194,0,.37440792,-1.1495372,.88903624,.36614579,1.1290277,.710744,20.251222656,410.11203,62.965261718,3964.6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,CYAYI,Mugusa,GISAGARA,3.871201,5.602119,5.7620516,.016534619,.093351707,.10954186,.14826499,.085287802,1.52123,6.442369999999999,14.513,8.1457701,8.9972801,483.59851,9724.174999999999,47,270,.22318518,1.4523149,.052327495,.079655685,104.6656,335320.5,16652.305,371629.88,317,2.3141406,2869.4448,8233713.5,41.504131,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.9734998,2.9030001,382.08429,5.945641,2.7416782,2.2132914,2.3023131,1,0,0,0,.032322571,.047087941,.0027567211,.20220605,-.62082916,.48014078,.19774394,.60975266,.641111,19.79090625,391.67996,65.13681640599999,4242.8047,.68004227,.50709063,.2338317,.18876676,.19635922,0,.085287802,0,.12974235,.19736797,244.72864,702235.31,.54945558,3.5397961,829.35352,41.245052,.97673434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,NYARUBUYE,Mugusa,GISAGARA,3.9702919,5.6524892,5.8200831,.018661972,.10035212,.11866197,.15476191,0,1.5161899,6.40152,13.651,5.42272,11.9085,480.7543,9725.773999999999,52,284,.18845735,1.2158736,.046086647,.072496913,80.707222,286065.5,14118.202,275193.19,336,2.2988319,4310.1724,18577586,40.979458,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.9515595,2.8399999,680.81024,6.5232835,2.6845086,1.8598417,2.5578859,1,0,0,0,.053852294,.04665868,0,.37440792,-1.1495372,.88903624,.36614579,1.1290277,.554656,18.11324414,328.0896,64.917867187,4214.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,MUGUSA,Mugusa,GISAGARA,3.713572,5.891644,5.9964519,.015056922,.1329416,.14763129,.099750623,.0050441399,1.51001,6.566319999999999,11.981,4.3274398,12.6774,479.30389,9724.617,40,361,.18538867,1.2442951,.044267904,.070810899,69.999413,270112.81,13287.563,216909.17,401,2.2801301,2667.6089,7116137,43.116558,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.9094896,2.723,423.92542,6.0495577,2.5634868,1.6728708,2.6157448,0,0,0,1,.059744943,.042565145,.00030136184,.36422348,-1.118268,.86485314,.35618609,1.0983164,.5763160000000001,16.793140625,282.00958,66.87896875,4472.7964,.039896574,.030514816,.012930586,.0084381942,.013194183,0,0,0,.0076167015,.011501295,13.455792,35894.789,.033121437,.21748595,49.05233,2.417676,.057766579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,NYARUGENGE,Mugusa,GISAGARA,4.7791233,5.32301,5.7776523,.054712642,.094252877,.14850575,.36645964,.146042,1.58196,6.7242,12.007,5.6729498,10.4451,480.95511,9722.18,118,204,.174357,1.193202,.040157355,.063151047,70.420181,249276.02,12320.009,232696.08,322,2.5025973,2173.4336,4723813.5,45.214867,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.6847839,2.175,299.35175,5.7016191,2.5654876,1.898062,2.4375618,0,0,0,1,.051176809,.035930276,.0074739638,.079539165,-.2442075,.18886673,.077783957,.23985048,.622248,17.306646484,299.52002,67.6280625,4573.5547,1.1223012,.83267587,.37466896,.27719676,.35598642,0,0,0,.23103261,.36548433,317.4126,689875.19,.98201567,6.6032696,1419.8467,70.239647,1.6725045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,JURWE,Mugusa,GISAGARA,1.9459101,5.7365723,5.7557421,.0036842106,.1631579,.16631579,.01904762,.0176991,1.5205799,6.63595,13.485,7.6366606,8.8566599,483.09558,9722.290000000001,6,309,.20100492,1.3408338,.046305887,.071016803,89.601433,294629.5,14618.757,313141.25,315,2.3121634,2116.7637,4480688.5,44.035831,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.5496092,1.9,415.16443,6.0286746,2.6731136,2.1560159,2.2881474,1,0,0,0,.041467257,.041106198,.00073393312,.33867225,-1.0398186,.80418146,.33119869,1.0212667,.354244,19.127865234,365.87521,67.05886718699999,4496.8916,.13362129,.10670211,.047311705,.038159542,.040498152,0,.0176991,0,.026912896,.040923212,37.464813,79304.156,.11745034,.77939457,172.07579,8.5503569,.20269391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,MUSHA,Mugusa,GISAGARA,4.1431346,5.8777356,6.0378709,.016505109,.093528949,.10977207,.14832535,.00088261301,1.48255,6.65817,14.252999,9.4549198,6.9073806,484.94492,9721.388999999999,62,356,.22438416,1.5201125,.050869703,.077886038,100.65389,324047.06,16103.866,347771.16,418,2.1979547,1821.1641,3316638.5,44.331226,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,8.24722,3.8169999,415.91751,6.0304871,2.7247763,2.3470726,2.0677965,0,0,0,1,.037521135,.042028885,.000033116641,.37262589,-1.1440657,.88480473,.36440307,1.1236539,.531739,20.723552734,429.46564,67.40096093699999,4542.8896,.0072791036,.0053225863,.0024049231,.0020715569,.0018250641,0,0,0,.0013085179,.0019399434,1.6073831,2927.3083,.0058765872,.039127316,8.580224,.42801869,.010107875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,MUNYEGERA,Mugusa,GISAGARA,2.9444389,4.7095304,4.8598123,.0094386488,.055141579,.064083457,.140625,.0075093899,1.52968,6.91449,11.346,7.5619898,8.45362,482.25818,9719.626,18,110,.18864042,1.324643,.042350482,.066641733,72.631172,262688.75,13006.326,239000.41,128,2.339921,2157.4536,4654606,47.810173,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.6073813,2.013,311.03696,5.7399116,2.5133321,2.1473327,2.2463977,1,0,0,0,.054465991,.034553491,.00040900634,.35924599,-1.1029857,.85303402,.35131842,1.0833068,.470052,17.70152539,313.34399,69.81146093699999,4873.6401,.057126794,.043103233,.018873591,.016125157,.016869076,0,.0075093899,0,.011486963,.017571378,16.20116,34953.25,.051923603,.35902524,72.988464,3.6214647,.085999154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,BUHORO,Mugusa,GISAGARA,5.2626901,5.3327188,5.9889612,.12772998,.13699536,.26406354,.48241207,0,1.5209301,7.103339999999999,10.073,6.3095198,9.0659399,481.29181,9717.977000000001,192,206,.18857679,1.3578806,.041885667,.066904649,69.717194,255735.17,12633.784,237772.58,398,2.3132281,1555.9634,2421022,50.457439,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.3205271,1.511,469.88214,6.152482,2.4045098,1.9891776,2.3091574,0,0,0,1,.065837331,.030023171,0,.37440792,-1.1495372,.88903624,.36614579,1.1290277,.580052,16.432552734,270.02878,71.73039843699999,5145.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,BUREMERA,Shyanda,GISAGARA,3.583519,5.9889612,6.0730443,.0075313807,.083472803,.090794981,.080831409,.056650199,1.63289,7.014810000000001,8.9029999,3.5846698,11.6618,478.85391,9719.922,35,398,.17341074,1.239042,.039340898,.063654937,55.676788,237058.94,11659.441,162551.69,433,2.6663296,4362.6162,19032420,49.207558,.059151787,.16908443,.28301886,52.119263,94.538704,67.57576,69.158875,8.4721956,4.7800002,726.75305,6.5885868,2.2928376,1.5227181,2.5385895,0,0,0,1,.075700961,.026795052,.0042884746,-.91517937,-1.0809979,-.23478974,-.30460727,-1.2522991,.670103,13.977810546,195.37918,70.932,5031.3486,.47995156,.37324476,.12988971,.086262278,.1438116,0,0,0,.09250354,.15104811,247.14308,1078190.4,.3973904,2.7876179,550.6355,27.127169,.33509606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,MUGOGWE,Mugusa,HUYE,4.59512,6.2785215,6.4473057,.045350436,.24415942,.28905177,.15555556,0,1.61983,6.69003,10.988,2.2910001,14.556,476.95441,9724.359,98,532,.1657103,1.1329157,.039380804,.063793913,55.538658,237157.58,11628.457,159746.42,630,2.6238492,2874.5574,8263080,44.7565,.11452216,.077831618,.26107225,45.501858,90.198967,51.763367,66.969696,7.6884556,2.1830001,431.90091,6.0681963,2.4839063,1.1911914,2.7444463,0,1,0,0,.062072128,.042053737,0,.37440792,-1.1495372,.88903624,.36614579,1.1290277,.78,13.845317382,191.69281,68.17645312499999,4648.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,MUHORORO,Mbazi,HUYE,4.4659081,5.9814143,6.1779442,.02992776,.13622291,.16580668,.17879418,.120664,1.68064,6.97918,8.1280003,.86910695,16.6383,473.84232,9722.706,86,395,.15046008,1.0694841,.035321027,.058773201,55.898552,206851.69,10075.062,277727.28,481,2.8245509,1119.0297,1252227.4,48.708954,.15596651,.21191776,.23937359,54.850365,89.177856,64.185547,75.630257,7.9748769,2.9070001,541.31055,6.293993,2.2113466,.62546074,2.8700726,0,0,0,1,.060973875,.04276057,.0073573515,-.73772371,-.26098189,-.29498494,.19403253,-.41024494,.581505,10.945683593,119.80799,70.870210937,5022.5869,.96228057,.75945836,.26682994,.075470597,.34631443,0,0,0,.20279275,.34082159,135.0266,151098.77,.84213579,5.8774171,1173.1805,57.175709,1.8819542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,MWURIRE,Mbazi,HUYE,4.1271343,5.6801724,5.869297,.018386714,.086892053,.1049822,.17280453,.057971001,1.74801,7.413,3.9420002,.40728903,16.592199,473.11792,9718.198,61,292,.15969825,1.2034802,.035974417,.06092304,55.053371,206754.92,10059.834,335601.09,353,3.0555391,2237.6116,5006905.5,54.952568,.15596651,.21191776,.23937359,54.850365,89.177856,64.185547,75.630257,8.1232615,3.372,670.36444,6.5078216,1.5977701,.34166518,2.8674557,0,0,1,0,.070355214,.027891278,.0040785624,-1.4517684,-.513587,-.58050168,.38183716,-.80732208,.612142,7.916362792,62.6688,74.79492968699999,5594.2817,.47091359,.37726492,.092624329,.019806672,.16622928,0,0,.057971001,.10133389,.17713267,129.71658,290255.31,.42973903,3.1856554,563.37366,27.427118,.90415347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
